SessionId,SessionDate,SessionStartTime,SessionEndTime,SessionVenueId,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected
271,2015-09-28,2015-09-28 09:00:00,2015-09-28 14:00:00,1,3,2,4,45,24,14,8
272,2015-09-29,2015-09-29 09:00:00,2015-09-29 14:00:00,1,3,2,4,45,24,14,8
273,2015-09-30,2015-09-30 09:00:00,2015-09-30 14:00:00,1,3,2,4,45,24,14,8
274,2015-10-01,2015-10-01 09:00:00,2015-10-01 14:00:00,1,3,2,4,45,24,14,8
275,2015-10-02,2015-10-02 09:00:00,2015-10-02 14:00:00,1,3,2,4,45,24,14,8
276,2015-10-03,2015-10-03 09:00:00,2015-10-03 14:00:00,1,3,2,4,45,24,14,8
277,2015-10-04,2015-10-04 09:00:00,2015-10-04 14:00:00,1,3,2,4,45,24,14,8
278,2015-10-05,2015-10-05 09:00:00,2015-10-05 14:00:00,1,3,2,4,45,24,14,8
279,2015-10-06,2015-10-06 09:00:00,2015-10-06 14:00:00,1,3,2,4,45,24,14,8
280,2015-10-07,2015-10-07 09:00:00,2015-10-07 14:00:00,1,3,2,4,45,24,14,8
281,2015-10-08,2015-10-08 09:00:00,2015-10-08 14:00:00,1,3,2,4,45,24,14,8
282,2015-10-09,2015-10-09 09:00:00,2015-10-09 14:00:00,1,3,2,4,45,24,14,8
283,2015-10-10,2015-10-10 09:00:00,2015-10-10 14:00:00,1,3,2,4,45,24,14,8
284,2015-10-11,2015-10-11 09:00:00,2015-10-11 14:00:00,1,3,2,4,45,24,14,8
285,2015-10-12,2015-10-12 09:00:00,2015-10-12 14:00:00,1,3,2,4,45,24,14,8
286,2015-10-13,2015-10-13 09:00:00,2015-10-13 14:00:00,1,3,2,4,45,24,14,8
287,2015-10-14,2015-10-14 09:00:00,2015-10-14 14:00:00,1,3,2,4,45,24,14,8
288,2015-10-15,2015-10-15 09:00:00,2015-10-15 14:00:00,1,3,2,4,45,24,14,8
289,2015-10-16,2015-10-16 09:00:00,2015-10-16 14:00:00,1,3,2,4,45,24,14,8
290,2015-10-17,2015-10-17 09:00:00,2015-10-17 14:00:00,1,3,2,4,45,24,14,8
291,2015-10-18,2015-10-18 09:00:00,2015-10-18 14:00:00,1,3,2,4,45,24,14,8
292,2015-10-19,2015-10-19 09:00:00,2015-10-19 14:00:00,1,3,2,4,45,24,14,8
293,2015-10-20,2015-10-20 09:00:00,2015-10-20 14:00:00,1,3,2,4,45,24,14,8
294,2015-10-21,2015-10-21 09:00:00,2015-10-21 14:00:00,1,3,2,4,45,24,14,8
295,2015-10-22,2015-10-22 09:00:00,2015-10-22 14:00:00,1,3,2,4,45,24,14,8
296,2015-10-23,2015-10-23 09:00:00,2015-10-23 14:00:00,1,3,2,4,45,24,14,8
297,2015-10-24,2015-10-24 09:00:00,2015-10-24 14:00:00,1,3,2,4,45,24,14,8
298,2015-10-25,2015-10-25 09:00:00,2015-10-25 14:00:00,1,3,2,4,45,27,17,10
299,2015-10-26,2015-10-26 09:00:00,2015-10-26 14:00:00,1,3,3,5,45,34,22,13
300,2015-10-27,2015-10-27 09:00:00,2015-10-27 14:00:00,1,3,3,5,45,43,30,17
301,2015-10-28,2015-10-28 09:00:00,2015-10-28 14:00:00,1,3,3,6,45,46,32,18
302,2015-10-29,2015-10-29 09:00:00,2015-10-29 14:00:00,1,3,3,6,60,55,39,22
303,2015-10-30,2015-10-30 09:00:00,2015-10-30 14:00:00,1,3,3,6,60,55,39,22
304,2015-10-31,2015-10-31 09:00:00,2015-10-31 14:00:00,1,3,3,6,60,55,39,22
305,2015-11-01,2015-11-01 09:00:00,2015-11-01 14:00:00,1,3,3,6,60,55,39,22
306,2015-11-02,2015-11-02 09:00:00,2015-11-02 14:00:00,1,3,3,6,60,55,39,22
307,2015-11-03,2015-11-03 09:00:00,2015-11-03 14:00:00,1,3,3,6,60,55,39,22
308,2015-11-04,2015-11-04 09:00:00,2015-11-04 14:00:00,1,3,3,6,60,55,39,22
309,2015-11-05,2015-11-05 09:00:00,2015-11-05 14:00:00,1,3,3,6,60,55,39,22
310,2015-11-06,2015-11-06 09:00:00,2015-11-06 14:00:00,1,3,3,6,60,55,39,22
311,2015-11-07,2015-11-07 09:00:00,2015-11-07 14:00:00,1,3,3,6,60,55,39,22
312,2015-11-08,2015-11-08 09:00:00,2015-11-08 14:00:00,1,3,3,6,60,18,10,6
313,2015-11-09,2015-11-09 09:00:00,2015-11-09 14:00:00,1,3,3,6,60,18,10,6
314,2015-11-10,2015-11-10 09:00:00,2015-11-10 14:00:00,1,3,3,6,60,55,39,22
315,2015-11-11,2015-11-11 09:00:00,2015-11-11 14:00:00,1,3,3,6,60,55,39,22
316,2015-11-12,2015-11-12 09:00:00,2015-11-12 14:00:00,1,3,3,6,60,55,39,22
317,2015-11-13,2015-11-13 09:00:00,2015-11-13 14:00:00,1,3,3,6,60,55,39,22
318,2015-11-14,2015-11-14 09:00:00,2015-11-14 14:00:00,1,3,3,6,60,55,39,22
319,2015-11-15,2015-11-15 09:00:00,2015-11-15 14:00:00,1,3,3,6,60,55,39,22
320,2015-11-16,2015-11-16 09:00:00,2015-11-16 14:00:00,1,3,3,6,60,55,39,22
321,2015-11-17,2015-11-17 09:00:00,2015-11-17 14:00:00,1,3,3,6,60,55,39,22
322,2015-11-18,2015-11-18 09:00:00,2015-11-18 14:00:00,1,3,3,6,60,55,39,22
323,2015-11-19,2015-11-19 09:00:00,2015-11-19 14:00:00,1,3,3,6,60,52,37,21
324,2015-11-20,2015-11-20 09:00:00,2015-11-20 14:00:00,1,3,3,6,60,52,37,21
325,2015-11-21,2015-11-21 09:00:00,2015-11-21 14:00:00,1,3,3,6,60,52,37,21
326,2015-11-22,2015-11-22 09:00:00,2015-11-22 14:00:00,1,3,3,6,60,52,37,21
327,2015-11-23,2015-11-23 09:00:00,2015-11-23 14:00:00,1,3,3,6,60,52,37,21
328,2015-11-24,2015-11-24 09:00:00,2015-11-24 14:00:00,1,3,3,6,60,52,37,21
329,2015-11-25,2015-11-25 09:00:00,2015-11-25 14:00:00,1,3,3,6,60,52,37,21
330,2015-11-26,2015-11-26 09:00:00,2015-11-26 14:00:00,1,3,3,6,60,44,30,17
331,2015-11-27,2015-11-27 09:00:00,2015-11-27 14:00:00,1,3,3,6,60,37,25,14
332,2015-11-28,2015-11-28 09:00:00,2015-11-28 14:00:00,1,3,3,5,60,29,18,10
333,2015-11-29,2015-11-29 09:00:00,2015-11-29 14:00:00,1,3,3,4,45,24,14,8
334,2015-11-30,2015-11-30 09:00:00,2015-11-30 14:00:00,1,3,3,4,45,24,14,8
335,2015-12-01,2015-12-01 09:00:00,2015-12-01 14:00:00,1,3,2,4,45,24,14,8
336,2015-12-02,2015-12-02 09:00:00,2015-12-02 14:00:00,1,3,2,4,45,24,14,8
337,2015-12-03,2015-12-03 09:00:00,2015-12-03 14:00:00,1,3,2,4,45,24,14,8
338,2015-12-04,2015-12-04 09:00:00,2015-12-04 14:00:00,1,3,2,4,45,24,14,8
339,2015-12-05,2015-12-05 09:00:00,2015-12-05 14:00:00,1,3,2,4,45,6,0,0
340,2015-12-06,2015-12-06 09:00:00,2015-12-06 14:00:00,1,3,2,4,45,6,0,0
341,2015-12-07,2015-12-07 09:00:00,2015-12-07 14:00:00,1,3,2,4,45,24,14,8
342,2015-12-08,2015-12-08 09:00:00,2015-12-08 14:00:00,1,3,2,4,45,24,14,8
343,2015-12-09,2015-12-09 09:00:00,2015-12-09 14:00:00,1,3,2,4,45,6,0,0
344,2015-12-10,2015-12-10 09:00:00,2015-12-10 14:00:00,1,3,2,4,45,24,14,8
345,2015-12-11,2015-12-11 09:00:00,2015-12-11 14:00:00,1,3,2,4,45,24,14,8
346,2015-12-12,2015-12-12 09:00:00,2015-12-12 14:00:00,1,3,2,4,45,24,14,8
347,2015-12-13,2015-12-13 09:00:00,2015-12-13 14:00:00,1,3,2,4,45,24,14,8
348,2015-12-14,2015-12-14 09:00:00,2015-12-14 14:00:00,1,3,2,4,45,24,14,8
349,2015-12-15,2015-12-15 09:00:00,2015-12-15 14:00:00,1,3,2,4,45,6,0,0
350,2015-12-16,2015-12-16 09:00:00,2015-12-16 14:00:00,1,3,2,4,45,24,14,8
351,2015-12-17,2015-12-17 09:00:00,2015-12-17 14:00:00,1,3,2,4,45,24,14,8
352,2015-12-18,2015-12-18 09:00:00,2015-12-18 14:00:00,1,3,2,4,45,24,14,8
353,2015-12-19,2015-12-19 09:00:00,2015-12-19 14:00:00,1,3,2,4,45,24,14,8
354,2015-12-20,2015-12-20 09:00:00,2015-12-20 14:00:00,1,3,2,4,45,24,14,8
355,2015-12-21,2015-12-21 09:00:00,2015-12-21 14:00:00,1,3,2,4,45,24,14,8
356,2015-12-22,2015-12-22 09:00:00,2015-12-22 14:00:00,1,3,2,4,45,24,14,8
357,2015-12-23,2015-12-23 09:00:00,2015-12-23 14:00:00,1,3,2,4,45,24,14,8
358,2015-12-24,2015-12-24 09:00:00,2015-12-24 14:00:00,1,3,2,4,0,0,0,0
359,2015-12-25,2015-12-25 09:00:00,2015-12-25 14:00:00,1,3,2,4,0,0,0,0
360,2015-12-26,2015-12-26 09:00:00,2015-12-26 14:00:00,1,3,2,4,0,0,0,0
361,2015-12-27,2015-12-27 09:00:00,2015-12-27 14:00:00,1,3,2,4,45,24,14,8
362,2015-12-28,2015-12-28 09:00:00,2015-12-28 14:00:00,1,3,2,4,45,24,14,8
363,2015-12-29,2015-12-29 09:00:00,2015-12-29 14:00:00,1,3,2,4,45,24,14,8
364,2015-12-30,2015-12-30 09:00:00,2015-12-30 14:00:00,1,3,2,4,45,24,14,8
365,2015-12-31,2015-12-31 09:00:00,2015-12-31 14:00:00,1,3,2,4,45,24,14,8
366,2015-01-01,2015-01-01 09:00:00,2015-01-01 14:00:00,2,6,2,4,35,20,11,6
367,2015-01-02,2015-01-02 09:00:00,2015-01-02 14:00:00,2,6,2,4,35,20,11,6
368,2015-01-03,2015-01-03 09:00:00,2015-01-03 14:00:00,2,6,2,4,35,20,11,6
369,2015-01-04,2015-01-04 09:00:00,2015-01-04 14:00:00,2,6,2,4,35,20,11,6
370,2015-01-05,2015-01-05 09:00:00,2015-01-05 14:00:00,2,6,2,4,35,20,11,6
371,2015-01-06,2015-01-06 09:00:00,2015-01-06 14:00:00,2,6,2,4,35,20,11,6
372,2015-01-07,2015-01-07 09:00:00,2015-01-07 14:00:00,2,6,2,4,35,20,11,6
373,2015-01-08,2015-01-08 09:00:00,2015-01-08 14:00:00,2,6,2,4,35,20,11,6
374,2015-01-09,2015-01-09 09:00:00,2015-01-09 14:00:00,2,6,2,4,35,20,11,6
375,2015-01-10,2015-01-10 09:00:00,2015-01-10 14:00:00,2,6,2,4,35,20,11,6
376,2015-01-11,2015-01-11 09:00:00,2015-01-11 14:00:00,2,6,2,4,35,20,11,6
377,2015-01-12,2015-01-12 09:00:00,2015-01-12 14:00:00,2,6,2,4,35,20,11,6
378,2015-01-13,2015-01-13 09:00:00,2015-01-13 14:00:00,2,6,2,4,35,20,11,6
379,2015-01-14,2015-01-14 09:00:00,2015-01-14 14:00:00,2,6,2,4,35,20,11,6
380,2015-01-15,2015-01-15 09:00:00,2015-01-15 14:00:00,2,6,2,4,35,20,11,6
381,2015-01-16,2015-01-16 09:00:00,2015-01-16 14:00:00,2,6,2,4,35,20,11,6
382,2015-01-17,2015-01-17 09:00:00,2015-01-17 14:00:00,2,6,2,4,35,20,11,6
383,2015-01-18,2015-01-18 09:00:00,2015-01-18 14:00:00,2,6,2,4,35,20,11,6
384,2015-01-19,2015-01-19 09:00:00,2015-01-19 14:00:00,2,6,2,4,35,20,11,6
385,2015-01-20,2015-01-20 09:00:00,2015-01-20 14:00:00,2,6,2,4,35,20,11,6
386,2015-01-21,2015-01-21 09:00:00,2015-01-21 14:00:00,2,6,2,4,35,20,11,6
387,2015-01-22,2015-01-22 09:00:00,2015-01-22 14:00:00,2,6,2,4,35,20,11,6
388,2015-01-23,2015-01-23 09:00:00,2015-01-23 14:00:00,2,6,2,4,35,20,11,6
389,2015-01-24,2015-01-24 09:00:00,2015-01-24 14:00:00,2,6,2,4,35,20,11,6
390,2015-01-25,2015-01-25 09:00:00,2015-01-25 14:00:00,2,6,2,4,35,20,11,6
391,2015-01-26,2015-01-26 09:00:00,2015-01-26 14:00:00,2,6,2,4,35,20,11,6
392,2015-01-27,2015-01-27 09:00:00,2015-01-27 14:00:00,2,6,2,4,35,20,11,6
393,2015-01-28,2015-01-28 09:00:00,2015-01-28 14:00:00,2,6,2,4,35,20,11,6
394,2015-01-29,2015-01-29 09:00:00,2015-01-29 14:00:00,2,6,2,4,35,20,11,6
395,2015-01-30,2015-01-30 09:00:00,2015-01-30 14:00:00,2,6,2,4,35,20,11,6
396,2015-01-31,2015-01-31 09:00:00,2015-01-31 14:00:00,2,6,2,4,35,20,11,6
397,2015-02-01,2015-02-01 09:00:00,2015-02-01 14:00:00,2,6,2,4,35,20,11,6
398,2015-02-02,2015-02-02 09:00:00,2015-02-02 14:00:00,2,6,2,4,35,20,11,6
399,2015-02-03,2015-02-03 09:00:00,2015-02-03 14:00:00,2,6,2,4,35,20,11,6
400,2015-02-04,2015-02-04 09:00:00,2015-02-04 14:00:00,2,6,2,4,35,20,11,6
401,2015-02-05,2015-02-05 09:00:00,2015-02-05 14:00:00,2,6,2,4,35,20,11,6
402,2015-02-06,2015-02-06 09:00:00,2015-02-06 14:00:00,2,6,2,4,35,20,11,6
403,2015-02-07,2015-02-07 09:00:00,2015-02-07 14:00:00,2,6,2,4,35,20,11,6
404,2015-02-08,2015-02-08 09:00:00,2015-02-08 14:00:00,2,6,2,4,35,20,11,6
405,2015-02-09,2015-02-09 09:00:00,2015-02-09 14:00:00,2,6,2,4,35,20,11,6
406,2015-02-10,2015-02-10 09:00:00,2015-02-10 14:00:00,2,6,2,4,35,20,11,6
407,2015-02-11,2015-02-11 09:00:00,2015-02-11 14:00:00,2,6,2,4,35,20,11,6
408,2015-02-12,2015-02-12 09:00:00,2015-02-12 14:00:00,2,6,2,4,35,20,11,6
409,2015-02-13,2015-02-13 09:00:00,2015-02-13 14:00:00,2,6,2,4,35,20,11,6
410,2015-02-14,2015-02-14 09:00:00,2015-02-14 14:00:00,2,6,2,4,35,20,11,6
411,2015-02-15,2015-02-15 09:00:00,2015-02-15 14:00:00,2,6,2,4,35,20,11,6
412,2015-02-16,2015-02-16 09:00:00,2015-02-16 14:00:00,2,6,2,4,35,20,11,6
413,2015-02-17,2015-02-17 09:00:00,2015-02-17 14:00:00,2,6,2,4,35,20,11,6
414,2015-02-18,2015-02-18 09:00:00,2015-02-18 14:00:00,2,6,2,4,35,20,11,6
415,2015-02-19,2015-02-19 09:00:00,2015-02-19 14:00:00,2,6,2,4,35,20,11,6
416,2015-02-20,2015-02-20 09:00:00,2015-02-20 14:00:00,2,6,2,4,35,20,11,6
417,2015-02-21,2015-02-21 09:00:00,2015-02-21 14:00:00,2,6,2,4,35,20,11,6
418,2015-02-22,2015-02-22 09:00:00,2015-02-22 14:00:00,2,6,2,4,35,20,11,6
419,2015-02-23,2015-02-23 09:00:00,2015-02-23 14:00:00,2,6,2,4,35,20,11,6
420,2015-02-24,2015-02-24 09:00:00,2015-02-24 14:00:00,2,6,2,4,35,20,11,6
421,2015-02-25,2015-02-25 09:00:00,2015-02-25 14:00:00,2,6,2,4,35,20,11,6
422,2015-02-26,2015-02-26 09:00:00,2015-02-26 14:00:00,2,6,2,4,35,20,11,6
423,2015-02-27,2015-02-27 09:00:00,2015-02-27 14:00:00,2,6,2,4,35,20,11,6
424,2015-02-28,2015-02-28 09:00:00,2015-02-28 14:00:00,2,6,2,4,35,20,11,6
425,2015-03-01,2015-03-01 09:00:00,2015-03-01 14:00:00,2,6,2,4,35,20,11,6
426,2015-03-02,2015-03-02 09:00:00,2015-03-02 14:00:00,2,6,2,4,35,20,11,6
427,2015-03-03,2015-03-03 09:00:00,2015-03-03 14:00:00,2,6,2,4,35,20,11,6
428,2015-03-04,2015-03-04 09:00:00,2015-03-04 14:00:00,2,6,2,4,35,20,11,6
429,2015-03-05,2015-03-05 09:00:00,2015-03-05 14:00:00,2,6,2,4,35,20,11,6
430,2015-03-06,2015-03-06 09:00:00,2015-03-06 14:00:00,2,6,2,4,35,20,11,6
431,2015-03-07,2015-03-07 09:00:00,2015-03-07 14:00:00,2,6,2,4,35,20,11,6
432,2015-03-08,2015-03-08 09:00:00,2015-03-08 14:00:00,2,6,2,4,35,20,11,6
433,2015-03-09,2015-03-09 09:00:00,2015-03-09 14:00:00,2,6,2,4,35,20,11,6
434,2015-03-10,2015-03-10 09:00:00,2015-03-10 14:00:00,2,6,2,4,35,20,11,6
435,2015-03-11,2015-03-11 09:00:00,2015-03-11 14:00:00,2,6,2,4,35,20,11,6
436,2015-03-12,2015-03-12 09:00:00,2015-03-12 14:00:00,2,6,2,4,35,20,11,6
437,2015-03-13,2015-03-13 09:00:00,2015-03-13 14:00:00,2,6,2,4,35,20,11,6
438,2015-03-14,2015-03-14 09:00:00,2015-03-14 14:00:00,2,6,2,4,35,20,11,6
439,2015-03-15,2015-03-15 09:00:00,2015-03-15 14:00:00,2,6,2,4,35,20,11,6
440,2015-03-16,2015-03-16 09:00:00,2015-03-16 14:00:00,2,6,2,4,35,20,11,6
441,2015-03-17,2015-03-17 09:00:00,2015-03-17 14:00:00,2,6,2,4,35,20,11,6
442,2015-03-18,2015-03-18 09:00:00,2015-03-18 14:00:00,2,6,2,4,35,20,11,6
443,2015-03-19,2015-03-19 09:00:00,2015-03-19 14:00:00,2,6,2,4,35,20,11,6
444,2015-03-20,2015-03-20 09:00:00,2015-03-20 14:00:00,2,6,2,4,35,20,11,6
445,2015-03-21,2015-03-21 09:00:00,2015-03-21 14:00:00,2,6,2,4,35,20,11,6
446,2015-03-22,2015-03-22 09:00:00,2015-03-22 14:00:00,2,6,2,4,35,20,11,6
447,2015-03-23,2015-03-23 09:00:00,2015-03-23 14:00:00,2,6,2,4,35,20,11,6
448,2015-03-24,2015-03-24 09:00:00,2015-03-24 14:00:00,2,6,2,4,35,20,11,6
449,2015-03-25,2015-03-25 09:00:00,2015-03-25 14:00:00,2,6,2,4,35,20,11,6
450,2015-03-26,2015-03-26 09:00:00,2015-03-26 14:00:00,2,6,2,4,35,20,11,6
451,2015-03-27,2015-03-27 09:00:00,2015-03-27 14:00:00,2,6,2,4,35,20,11,6
452,2015-03-28,2015-03-28 09:00:00,2015-03-28 14:00:00,2,6,2,4,35,20,11,6
453,2015-03-29,2015-03-29 09:00:00,2015-03-29 14:00:00,2,6,2,4,35,20,11,6
454,2015-03-30,2015-03-30 09:00:00,2015-03-30 14:00:00,2,6,2,4,35,20,11,6
455,2015-03-31,2015-03-31 09:00:00,2015-03-31 14:00:00,2,6,2,4,35,20,11,6
456,2015-04-01,2015-04-01 09:00:00,2015-04-01 14:00:00,2,6,2,4,35,20,11,6
457,2015-04-02,2015-04-02 09:00:00,2015-04-02 14:00:00,2,6,2,4,35,20,11,6
458,2015-04-03,2015-04-03 09:00:00,2015-04-03 14:00:00,2,6,2,4,35,20,11,6
459,2015-04-04,2015-04-04 09:00:00,2015-04-04 14:00:00,2,6,2,4,35,20,11,6
460,2015-04-05,2015-04-05 09:00:00,2015-04-05 14:00:00,2,6,2,4,35,20,11,6
461,2015-04-06,2015-04-06 09:00:00,2015-04-06 14:00:00,2,6,2,4,35,20,11,6
462,2015-04-07,2015-04-07 09:00:00,2015-04-07 14:00:00,2,6,2,4,35,20,11,6
463,2015-04-08,2015-04-08 09:00:00,2015-04-08 14:00:00,2,6,2,4,35,20,11,6
464,2015-04-09,2015-04-09 09:00:00,2015-04-09 14:00:00,2,6,2,4,35,20,11,6
465,2015-04-10,2015-04-10 09:00:00,2015-04-10 14:00:00,2,6,2,4,35,20,11,6
466,2015-04-11,2015-04-11 09:00:00,2015-04-11 14:00:00,2,6,2,4,35,20,11,6
467,2015-04-12,2015-04-12 09:00:00,2015-04-12 14:00:00,2,6,2,4,35,20,11,6
468,2015-04-13,2015-04-13 09:00:00,2015-04-13 14:00:00,2,6,2,4,35,20,11,6
469,2015-04-14,2015-04-14 09:00:00,2015-04-14 14:00:00,2,6,2,4,35,20,11,6
470,2015-04-15,2015-04-15 09:00:00,2015-04-15 14:00:00,2,6,2,4,35,20,11,6
471,2015-04-16,2015-04-16 09:00:00,2015-04-16 14:00:00,2,6,2,4,35,20,11,6
472,2015-04-17,2015-04-17 09:00:00,2015-04-17 14:00:00,2,6,2,4,35,20,11,6
473,2015-04-18,2015-04-18 09:00:00,2015-04-18 14:00:00,2,6,2,4,35,20,11,6
474,2015-04-19,2015-04-19 09:00:00,2015-04-19 14:00:00,2,6,2,4,35,20,11,6
475,2015-04-20,2015-04-20 09:00:00,2015-04-20 14:00:00,2,6,2,4,35,20,11,6
476,2015-04-21,2015-04-21 09:00:00,2015-04-21 14:00:00,2,6,2,4,35,20,11,6
477,2015-04-22,2015-04-22 09:00:00,2015-04-22 14:00:00,2,6,2,4,35,20,11,6
478,2015-04-23,2015-04-23 09:00:00,2015-04-23 14:00:00,2,6,2,4,35,20,11,6
479,2015-04-24,2015-04-24 09:00:00,2015-04-24 14:00:00,2,6,2,4,35,20,11,6
480,2015-04-25,2015-04-25 09:00:00,2015-04-25 14:00:00,2,6,2,4,35,20,11,6
481,2015-04-26,2015-04-26 09:00:00,2015-04-26 14:00:00,2,6,2,4,35,20,11,6
482,2015-04-27,2015-04-27 09:00:00,2015-04-27 14:00:00,2,6,2,4,35,20,11,6
483,2015-04-28,2015-04-28 09:00:00,2015-04-28 14:00:00,2,6,2,4,35,20,11,6
484,2015-04-29,2015-04-29 09:00:00,2015-04-29 14:00:00,2,6,2,4,35,20,11,6
485,2015-04-30,2015-04-30 09:00:00,2015-04-30 14:00:00,2,6,2,4,35,20,11,6
486,2015-05-01,2015-05-01 09:00:00,2015-05-01 14:00:00,2,6,2,4,35,20,11,6
487,2015-05-02,2015-05-02 09:00:00,2015-05-02 14:00:00,2,6,2,4,35,20,11,6
488,2015-05-03,2015-05-03 09:00:00,2015-05-03 14:00:00,2,6,2,4,35,20,11,6
489,2015-05-04,2015-05-04 09:00:00,2015-05-04 14:00:00,2,6,2,4,35,20,11,6
490,2015-05-05,2015-05-05 09:00:00,2015-05-05 14:00:00,2,6,2,4,35,20,11,6
491,2015-05-06,2015-05-06 09:00:00,2015-05-06 14:00:00,2,6,2,4,35,20,11,6
492,2015-05-07,2015-05-07 09:00:00,2015-05-07 14:00:00,2,6,2,4,35,20,11,6
493,2015-05-08,2015-05-08 09:00:00,2015-05-08 14:00:00,2,6,2,4,35,20,11,6
494,2015-05-09,2015-05-09 09:00:00,2015-05-09 14:00:00,2,6,2,4,35,20,11,6
495,2015-05-10,2015-05-10 09:00:00,2015-05-10 14:00:00,2,6,2,4,35,20,11,6
496,2015-05-11,2015-05-11 09:00:00,2015-05-11 14:00:00,2,6,2,4,35,20,11,6
497,2015-05-12,2015-05-12 09:00:00,2015-05-12 14:00:00,2,6,2,4,35,20,11,6
498,2015-05-13,2015-05-13 09:00:00,2015-05-13 14:00:00,2,6,2,4,35,20,11,6
499,2015-05-14,2015-05-14 09:00:00,2015-05-14 14:00:00,2,6,2,4,35,20,11,6
500,2015-05-15,2015-05-15 09:00:00,2015-05-15 14:00:00,2,6,2,4,35,20,11,6
501,2015-05-16,2015-05-16 09:00:00,2015-05-16 14:00:00,2,6,2,4,35,20,11,6
502,2015-05-17,2015-05-17 09:00:00,2015-05-17 14:00:00,2,6,2,4,35,20,11,6
503,2015-05-18,2015-05-18 09:00:00,2015-05-18 14:00:00,2,6,2,4,35,20,11,6
504,2015-05-19,2015-05-19 09:00:00,2015-05-19 14:00:00,2,6,2,4,35,20,11,6
505,2015-05-20,2015-05-20 09:00:00,2015-05-20 14:00:00,2,6,2,4,35,20,11,6
506,2015-05-21,2015-05-21 09:00:00,2015-05-21 14:00:00,2,6,2,4,35,20,11,6
507,2015-05-22,2015-05-22 09:00:00,2015-05-22 14:00:00,2,6,2,4,35,20,11,6
508,2015-05-23,2015-05-23 09:00:00,2015-05-23 14:00:00,2,6,2,4,35,20,11,6
509,2015-05-24,2015-05-24 09:00:00,2015-05-24 14:00:00,2,6,2,4,35,20,11,6
510,2015-05-25,2015-05-25 09:00:00,2015-05-25 14:00:00,2,6,2,4,35,20,11,6
511,2015-05-26,2015-05-26 09:00:00,2015-05-26 14:00:00,2,6,2,4,35,20,11,6
512,2015-05-27,2015-05-27 09:00:00,2015-05-27 14:00:00,2,6,2,4,35,20,11,6
513,2015-05-28,2015-05-28 09:00:00,2015-05-28 14:00:00,2,6,2,4,35,20,11,6
514,2015-05-29,2015-05-29 09:00:00,2015-05-29 14:00:00,2,6,2,4,35,20,11,6
515,2015-05-30,2015-05-30 09:00:00,2015-05-30 14:00:00,2,6,2,4,35,20,11,6
516,2015-05-31,2015-05-31 09:00:00,2015-05-31 14:00:00,2,6,2,4,35,20,11,6
517,2015-06-01,2015-06-01 09:00:00,2015-06-01 14:00:00,2,6,2,4,35,20,11,6
518,2015-06-02,2015-06-02 09:00:00,2015-06-02 14:00:00,2,6,2,4,35,20,11,6
519,2015-06-03,2015-06-03 09:00:00,2015-06-03 14:00:00,2,6,2,4,35,20,11,6
520,2015-06-04,2015-06-04 09:00:00,2015-06-04 14:00:00,2,6,2,4,35,20,11,6
521,2015-06-05,2015-06-05 09:00:00,2015-06-05 14:00:00,2,6,2,4,35,20,11,6
522,2015-06-06,2015-06-06 09:00:00,2015-06-06 14:00:00,2,6,2,4,35,20,11,6
523,2015-06-07,2015-06-07 09:00:00,2015-06-07 14:00:00,2,6,2,4,35,20,11,6
524,2015-06-08,2015-06-08 09:00:00,2015-06-08 14:00:00,2,6,2,4,35,20,11,6
525,2015-06-09,2015-06-09 09:00:00,2015-06-09 14:00:00,2,6,2,4,35,20,11,6
526,2015-06-10,2015-06-10 09:00:00,2015-06-10 14:00:00,2,6,2,4,35,20,11,6
527,2015-06-11,2015-06-11 09:00:00,2015-06-11 14:00:00,2,6,2,4,35,20,11,6
528,2015-06-12,2015-06-12 09:00:00,2015-06-12 14:00:00,2,6,2,4,35,20,11,6
529,2015-06-13,2015-06-13 09:00:00,2015-06-13 14:00:00,2,6,2,4,35,20,11,6
530,2015-06-14,2015-06-14 09:00:00,2015-06-14 14:00:00,2,6,2,4,35,20,11,6
531,2015-06-15,2015-06-15 09:00:00,2015-06-15 14:00:00,2,6,2,4,35,20,11,6
532,2015-06-16,2015-06-16 09:00:00,2015-06-16 14:00:00,2,6,2,4,35,20,11,6
533,2015-06-17,2015-06-17 09:00:00,2015-06-17 14:00:00,2,6,2,4,35,20,11,6
534,2015-06-18,2015-06-18 09:00:00,2015-06-18 14:00:00,2,6,2,4,35,20,11,6
535,2015-06-19,2015-06-19 09:00:00,2015-06-19 14:00:00,2,6,2,4,35,20,11,6
536,2015-06-20,2015-06-20 09:00:00,2015-06-20 14:00:00,2,6,2,4,35,20,11,6
537,2015-06-21,2015-06-21 09:00:00,2015-06-21 14:00:00,2,6,2,4,35,20,11,6
538,2015-06-22,2015-06-22 09:00:00,2015-06-22 14:00:00,2,6,2,4,35,20,11,6
539,2015-06-23,2015-06-23 09:00:00,2015-06-23 14:00:00,2,6,2,4,35,20,11,6
540,2015-06-24,2015-06-24 09:00:00,2015-06-24 14:00:00,2,6,2,4,35,20,11,6
541,2015-06-25,2015-06-25 09:00:00,2015-06-25 14:00:00,2,6,2,4,35,20,11,6
542,2015-06-26,2015-06-26 09:00:00,2015-06-26 14:00:00,2,6,2,4,35,20,11,6
