SessionDate,NumberInvited,NumberAttended,Numberof Donations,TotalBloodCollected,VenueLong,VenueLat,SurfaceTemperatureCelsius,RelativeHumidityPercent,SurfaceAirpressureKiloPascals,CloudCoveragePercent,ApparentTemperatureCelsius,WindSpeedKph,PrecipitationPreviousHourCentimeters,HeatIndexCelsius,SnowfallCentimeters,SurfaceWindGustsKph
2015-04-13,115,78,58,33,0.1354,51.5154,9.7,94,99.3,100,7.1,18.9,0.12,9.7,0,38.9
2015-04-13,115,78,58,33,0.1354,51.5154,10,92,99.2,100,7.6,17.6,0.093,10,0,36.7
2015-09-27,115,78,58,33,-2.2426,53.4808,19,65,100.3,49,19,9.3,0,19,0,22.5
2015-09-27,115,78,58,33,-2.2426,53.4808,19.7,64,100.3,50,19.7,9.1,0,19.7,0,22.1
2017-02-02,35,20,11,6,-0.0558,51.5176,5,96,100.2,99,5,3.4,0.00254,5,0,33.5
2015-03-05,40,23,14,8,-1.5491,53.8008,10.3,93,99.2,99,10.3,13.5,0.095,10.3,0,54.3
2015-03-05,40,23,14,8,-1.5491,53.8008,11.2,89,99.3,96,11.2,14,0.076,11.2,0,58.2
2016-01-13,45,23,14,8,-2.5879,51.4545,14.3,92,102.4,99,14.3,8.3,0,14.3,0,16.8
2016-01-13,45,23,14,8,-2.5879,51.4545,14.5,91,102.4,100,14.5,9.6,0,14.5,0,15.4
2016-07-27,50,23,14,8,-0.0879,51.4992,11.1,88,100.5,99,11.1,31.1,0.00254,11.1,0,64.1
2015-03-01,200,144,110,63,-3.1791,51.4816,11,83,102.8,90,11,31.3,0,11,0,39.9
2016-02-16,50,23,14,8,-2.2426,53.4808,7.3,83,101.4,19,6.7,5,0,7.3,0,26.4
2015-06-17,200,144,110,63,-3.1791,51.4816,13.6,69,100.8,0,13.6,52.2,0,13.6,0,68.3
2015-06-17,200,144,110,63,-3.1791,51.4816,13.6,70,100.8,0,13.6,53.1,0,13.6,0,69.5
2015-08-24,45,50,35,20,-2.5879,51.4545,12.7,95,100.2,98,12.7,8.7,0.014,12.7,0,12.5
2015-08-24,45,50,35,20,-2.5879,51.4545,12.9,94,100.2,98,12.9,11.4,0,12.9,0,13.6
2017-03-07,115,78,58,33,-1.5197,52.4068,21.8,66,99.3,96,21.8,18.1,0,21.8,0,36.8
2017-03-07,115,78,58,33,-1.5197,52.4068,22,65,99.2,93,22,18.5,0,22,0,37.4
2015-10-13,45,23,14,8,-2.5879,51.4545,14.1,87,101.9,21,14.1,6,0,14.1,0,13.3
2015-10-13,45,23,14,8,-2.5879,51.4545,14.2,88,101.8,8,14.2,4.6,0,14.2,0,13.6
2015-08-20,15,8,2,1,-1.5491,53.8008,6.6,95,98.7,97,3,21.2,0.00254,6.6,0,50.8
2017-06-03,200,144,110,63,-1.5197,52.4068,11.7,91,100.1,96,11.7,9.2,0.00254,11.7,0,23.8
2017-06-03,200,144,110,63,-1.5197,52.4068,10.3,96,100.1,100,10.3,9.1,0,10.3,0,25
2015-03-14,115,78,58,33,-1.5491,53.8008,15.1,87,99.3,73,15.1,12.4,0,15.1,0,44.4
2015-03-14,115,78,58,33,-1.5491,53.8008,15.7,82,99.4,93,15.7,14.6,0,15.7,0,41.5
2016-08-06,26,67,49,28,-0.0879,51.4992,6.7,79,101.5,98,2.8,23.6,0,6.7,0,44.1
2017-02-10,115,78,58,33,-2.2426,53.4808,16.2,96,98.8,99,16.2,15.7,0.03,16.2,0,44.8
2017-02-10,115,78,58,33,-2.2426,53.4808,16.1,97,98.8,100,16.1,16,0.054,16.1,0,49.9
2015-05-23,30,12,5,3,-0.0881,51.5413,8.5,77,100.6,0,5.4,21,0,8.5,0,54.9
2016-03-24,45,23,14,8,-0.0558,51.5176,16.8,91,100.4,100,16.8,8.4,0.00254,16.8,0,24.6
2016-03-24,45,23,14,8,-0.0558,51.5176,17.6,90,100.4,100,17.6,8.8,0.00254,17.6,0,26.2
2015-01-28,35,20,11,6,-1.8904,52.4862,12.6,82,99.4,85,12.6,15.3,0.02,12.6,0,45.5
2015-01-28,35,20,11,6,-1.8904,52.4862,13.3,76,99.4,87,13.3,16.3,0.00254,13.3,0,46
2017-03-23,30,12,5,3,-2.2426,53.4808,13.6,82,99.3,98,13.6,6.7,0,13.6,0,35.4
2017-03-23,30,12,5,3,-2.2426,53.4808,14.4,76,99.2,99,14.4,9.9,0.00254,14.4,0,31.7
2015-05-26,50,23,14,8,0.1354,51.5154,7.9,78,101,62,4.5,22.7,0.00254,7.9,0,43.6
2017-03-15,115,78,58,33,-1.5197,52.4068,11.6,93,98.3,99,11.6,19.4,0.028,11.6,0,60.3
2017-03-15,115,78,58,33,-1.5197,52.4068,11.3,93,98.3,98,11.3,18.6,0.022,11.3,0,62.8
2015-03-02,30,12,5,3,-1.5197,52.4068,4.1,88,100.1,43,-1.5,34.9,0,4.1,0,58.3
2016-06-12,40,23,14,8,-1.5491,53.8008,4.3,68,100,0,4.3,3.8,0,4.3,0,24.9
2016-08-19,115,78,58,33,-0.0879,51.4992,18.1,78,101.3,79,18.1,17.9,0,18.1,0,40.9
2016-08-19,115,78,58,33,-0.0879,51.4992,19.2,73,101.2,68,19.2,20.1,0,19.2,0,45.9
2017-04-03,82,67,49,28,-0.0558,51.5176,11.9,90,100.9,100,11.9,19.2,0.00254,11.9,0,36.7
2017-04-23,26,67,49,28,-2.2426,53.4808,5.2,90,98.1,99,2.2,13.7,0.00254,5.2,0,26.9
2015-02-26,200,144,110,63,0.1354,51.5154,12.1,73,100.1,81,12.1,13,0,12.1,0,46.7
2015-02-26,200,144,110,63,0.1354,51.5154,13.4,65,100.1,56,13.4,13.4,0,13.4,0,48.6
2017-04-10,30,12,5,3,-1.5197,52.4068,5.8,82,98.5,88,1.4,26,0,5.8,0,62.3
2015-06-24,35,20,11,6,-0.0881,51.5413,7.2,77,99.7,87,4.6,13.6,0,7.2,0,37.9
2015-06-24,35,20,11,6,-0.0881,51.5413,6.7,78,99.8,98,3.9,15,0,6.7,0,37.6
2016-11-23,200,144,110,63,-0.0879,51.4992,8.6,73,101.1,100,6.7,11.6,0,8.6,0,24
2015-01-15,50,23,22,13,-2.2426,53.4808,8.1,93,100.2,100,5.9,13.2,0.00254,8.1,0,28.7
2016-06-08,35,8,2,1,-2.2426,53.4808,19.5,72,99.5,95,19.5,15.3,0,19.5,0,30.8
2015-05-22,40,42,29,17,-1.8904,52.4862,-0.4,90,100.4,54,-3.9,10.5,0,-0.4,0,48.2
2017-06-21,200,144,110,63,0.1354,51.5154,15.5,74,101,100,15.5,6,0,15.5,0,25
2017-06-21,200,144,110,63,0.1354,51.5154,18.6,59,101,81,18.6,5.2,0,18.6,0,22.9
2016-12-21,80,42,29,17,-0.0879,51.4992,13.8,81,101.5,100,13.8,11.6,0,13.8,0,36.6
2016-12-21,80,42,29,17,-0.0879,51.4992,13.9,77,101.6,100,13.9,13,0,13.9,0,34.1
2016-09-09,40,29,18,10,-0.0881,51.5413,4.4,92,102.6,99,4.4,3.5,0.00254,4.4,0,23
2015-08-27,45,23,14,8,0.1354,51.5154,16.8,62,102.1,57,16.8,10.3,0,16.8,0,26
2015-08-27,45,23,14,8,0.1354,51.5154,16.8,63,102,63,16.8,10.7,0,16.8,0,27.5
2016-02-04,115,58,42,24,-0.0558,51.5176,13.8,90,101.5,100,13.8,11.5,0.039,13.8,0,26.3
2016-02-04,115,58,42,24,-0.0558,51.5176,13.8,89,101.6,98,13.8,12.5,0.051,13.8,0,28.8
2015-12-11,45,23,14,8,-2.2426,53.4808,11.2,86,100.6,10,11.2,9.4,0,11.2,0,27.4
2015-12-11,45,23,14,8,-2.2426,53.4808,12.6,78,100.6,3,12.6,11.2,0,12.6,0,24.3
2015-05-16,40,23,14,8,-1.5197,52.4068,15.3,78,99.9,98,15.3,9.1,0,15.3,0,19.9
2015-05-16,40,23,14,8,-1.5197,52.4068,16.8,71,99.9,96,16.8,10.9,0,16.8,0,23.7
2015-10-16,35,20,11,6,-2.2426,53.4808,15.9,72,100.3,70,15.9,4.4,0,15.9,0,18.9
2015-10-16,35,20,11,6,-2.2426,53.4808,16.4,71,100.3,60,16.4,5.8,0,16.4,0,18.9
2016-03-16,35,19,10,6,-1.8904,52.4862,13.7,68,99.3,39,13.7,11.5,0,13.7,0,24.8
2016-03-16,35,19,10,6,-1.8904,52.4862,14,68,99.3,52,14,13.5,0,14,0,28.6
2015-10-14,200,144,110,63,-2.5879,51.4545,11.2,81,102.7,6,11.2,43.2,0,11.2,0,55.9
2015-11-29,45,23,14,8,-2.2426,53.4808,9.7,84,97.2,100,8.9,6.7,0,9.7,0,23.8
2015-11-29,45,23,14,8,-2.2426,53.4808,10.3,82,97.2,99,10.3,7.1,0,10.3,0,24
2017-02-12,35,20,11,6,-1.8904,52.4862,5,78,101.1,10,2.7,9.9,0,5,0,34.2
2015-04-17,45,24,14,8,-1.8904,52.4862,6.1,86,100.8,85,2,24.7,0,6.1,0,46.5
2017-05-05,26,67,49,28,-1.5491,53.8008,15,69,99.5,43,15,6.8,0,15,0,22.7
2017-05-05,26,67,49,28,-1.5491,53.8008,16.6,66,99.5,26,16.6,5.6,0,16.6,0,23
2016-07-03,82,34,22,13,-0.0881,51.5413,10.2,83,101.9,100,10.2,14,0,10.2,0,29.9
2016-07-03,82,34,22,13,-0.0881,51.5413,10.2,81,101.8,100,10.2,14.6,0.00254,10.2,0,31
2015-09-11,50,89,66,38,-0.0558,51.5176,15.1,63,102.2,93,15.1,10.3,0,15.1,0,32.7
2015-09-11,50,89,66,38,-0.0558,51.5176,15.2,61,102.2,61,15.2,10.9,0,15.2,0,32
2017-03-26,115,78,58,33,-0.0558,51.5176,14.2,91,101,99,14.2,7.3,0,14.2,0,23.1
2017-03-26,115,78,58,33,-0.0558,51.5176,15.1,89,101.1,100,15.1,7.4,0.00254,15.1,0,27
2016-02-29,200,144,110,63,-2.2426,53.4808,10.2,92,101.3,62,10.2,15.3,0,10.2,0,47.9
2016-02-29,200,144,110,63,-2.2426,53.4808,11.5,86,101.3,68,11.5,16.9,0,11.5,0,49.5
2015-10-31,60,55,39,22,-1.8904,52.4862,3.2,82,98.3,75,-2.9,37.5,0.029,3.2,0.1,78.8
2015-06-09,45,23,14,8,-2.5879,51.4545,13.6,96,102.8,100,13.6,23.3,0.00254,13.6,0,33.5
2016-12-25,115,78,58,33,-2.5879,51.4545,7.7,79,100.2,98,2.7,43.3,0.18,7.7,0,56.2
2015-07-11,200,144,110,63,-1.8904,52.4862,9.4,64,99.4,53,8,9.6,0.00254,9.4,0,31
2015-07-11,200,144,110,63,-1.8904,52.4862,8.9,66,99.4,71,7.4,9.6,0.02,8.9,0,29.2
2015-11-18,25,12,5,3,-0.0881,51.5413,3.5,100,101.4,100,0.3,13.1,0.034,3.5,0,29.9
2015-08-18,50,23,14,8,-1.5197,52.4068,1,96,100.9,9,1,4,0,1,0,21.7
2015-03-26,25,12,5,3,-1.5491,53.8008,7.9,96,100.4,100,5.2,16,0.03,7.9,0,38.8
2016-03-17,115,32,21,12,-3.1791,51.4816,10.2,81,101.4,100,10.2,47.4,0.00254,10.2,0,61.6
2016-03-17,115,32,21,12,-3.1791,51.4816,10.2,82,101.3,100,10.2,46.5,0.00254,10.2,0,60.3
2017-07-14,30,12,5,3,-3.1791,51.4816,10.8,87,102,60,10.8,33.6,0,10.8,0,42.8
2017-02-20,82,67,49,28,-3.1791,51.4816,16,94,101.6,100,16,22.6,0.042,16,0,28.5
2017-02-20,82,67,49,28,-3.1791,51.4816,15.8,93,101.6,99,15.8,20.2,0.013,15.8,0,29.8
2017-07-13,82,67,49,28,0.1354,51.5154,6,86,101.1,100,3.6,11.4,0,6,0,21.1
2016-01-14,82,56,40,23,-0.0558,51.5176,12.7,82,101,71,12.7,23.4,0.00254,12.7,0,46.8
2017-02-21,45,24,14,8,-0.0558,51.5176,4.1,62,100.3,100,-0.2,20.7,0,4.1,0,40.4
2015-02-03,30,12,5,3,-1.5197,52.4068,0.2,95,100.1,22,-3.1,10.3,0,0.2,0,27.8
2015-10-27,50,23,14,8,-1.5197,52.4068,10.5,92,99.4,100,10.5,8.1,0.043,10.5,0,33.5
2017-07-09,35,20,11,6,-1.5197,52.4068,6.2,98,101.1,100,4.8,7.2,0.022,6.2,0,25
2017-02-16,200,144,110,63,-1.8904,52.4862,7.1,81,99.2,30,6.5,5,0,7.1,0,41.4
2015-01-13,40,23,14,8,-2.5879,51.4545,7.1,87,101.8,99,3.3,24.5,0.00254,7.1,0,31.3
2015-03-18,45,24,14,8,-2.5879,51.4545,12.8,79,100.1,90,12.8,52.8,0.00254,12.8,0,69
2015-04-08,45,23,14,8,-2.5879,51.4545,10.4,77,101.8,98,10.4,37.3,0,10.4,0,47.8
2017-06-03,35,20,11,6,-0.0881,51.5413,4.7,74,101.2,99,0.4,22.9,0,4.7,0,44.8
2016-07-17,30,12,5,3,-1.5491,53.8008,7.5,94,98.8,100,5,14,0.024,7.5,0,49.4
2016-07-17,30,12,5,3,-1.5491,53.8008,8.7,90,98.8,99,6.4,14.8,0,8.7,0,50.3
2015-09-17,45,24,14,8,-1.8904,52.4862,15.3,93,98.9,99,15.3,15.3,0.00254,15.3,0,50.2
2015-09-17,45,24,14,8,-1.8904,52.4862,14.1,89,99,98,14.1,16.1,0.00254,14.1,0,52.4
2016-11-14,200,144,110,63,-2.2426,53.4808,20.1,58,100.3,65,20.1,9.4,0,20.1,0,22.8
2016-11-14,200,144,110,63,-2.2426,53.4808,21,56,100.3,41,21,10.1,0,21,0,22.6
2016-01-04,50,23,14,8,-1.5491,53.8008,11.1,78,99.1,60,11.1,12.5,0,11.1,0,44
2016-08-22,45,23,14,8,-1.8904,52.4862,11.1,71,99.4,91,11.1,20.4,0,11.1,0,56.7
2016-08-22,45,23,14,8,-1.8904,52.4862,11.3,71,99.3,96,11.3,19.1,0,11.3,0,52.2
2015-08-27,15,8,2,1,-0.0558,51.5176,16.7,79,100.8,100,16.7,19.1,0,16.7,0,54.9
2015-08-27,15,8,2,1,-0.0558,51.5176,17.9,63,100.8,94,17.9,19.4,0,17.9,0,54.7
2015-11-06,40,23,14,8,-1.8904,52.4862,14.3,63,99.7,33,14.3,15.2,0,14.3,0,31.7
2015-11-06,40,23,14,8,-1.8904,52.4862,13.9,65,99.7,69,13.9,15.2,0,13.9,0,30.9
2015-12-06,30,12,5,3,-1.5197,52.4068,8.3,76,101.2,40,4.6,27,0,8.3,0,48.2
2016-11-19,40,23,14,8,-2.5879,51.4545,14.4,89,101,98,14.4,15.2,0,14.4,0,29
2015-02-13,40,23,14,8,-1.8904,52.4862,14.9,91,99.7,100,14.9,9.8,0.016,14.9,0,22.1
2015-02-13,40,23,14,8,-1.8904,52.4862,15.3,90,99.7,100,15.3,9.6,0.00254,15.3,0,23.9
2015-09-24,50,23,14,8,-1.5491,53.8008,3.1,83,96.7,99,-1.5,22.3,0.00254,3.1,0,37.6
2015-11-15,40,12,5,3,-0.0879,51.4992,23.7,57,101.7,8,23.7,6.3,0,23.7,0,37.6
2015-11-15,40,12,5,3,-0.0879,51.4992,24.5,55,101.7,22,24.5,7,0,24.5,0,41
2015-07-07,35,20,11,6,-0.0879,51.4992,11.9,73,101.2,100,11.9,14.6,0,11.9,0,31.4
2015-07-07,35,20,11,6,-0.0879,51.4992,12.6,67,101.2,91,12.6,15.5,0,12.6,0,33.1
2016-03-21,82,67,49,28,-0.0879,51.4992,12.5,52,100.5,0,12.5,22.7,0,12.5,0,48.4
2016-03-21,82,67,49,28,-0.0879,51.4992,12,55,100.4,54,12,23.5,0,12,0,49.5
2016-01-15,82,45,31,18,-1.5197,52.4068,13.9,89,98.1,89,13.9,9.8,0.015,13.9,0,46.5
2016-01-15,82,45,31,18,-1.5197,52.4068,14.2,89,98.1,94,14.2,10.6,0.024,14.2,0,47.5
2015-05-06,35,20,11,6,-2.5879,51.4545,14.4,86,101.1,100,14.4,53.9,0.00254,14.4,0,70.3
2015-08-10,18,20,11,6,-1.5491,53.8008,14.2,96,98.8,100,14.2,15,0.037,14.2,0,59.7
2015-08-10,18,20,11,6,-1.5491,53.8008,15.3,89,98.8,88,15.3,17.6,0.013,15.3,0,57
2016-11-05,45,23,14,8,-3.1791,51.4816,9.6,74,101.2,0,5.7,35.6,0,9.6,0,45.7
2016-02-10,115,110,83,47,-2.5879,51.4545,13.7,83,102,98,13.7,23.3,0.00254,13.7,0,29.7
2016-02-10,115,110,83,47,-2.5879,51.4545,13.7,82,102.1,98,13.7,21.3,0,13.7,0,27
2016-09-09,45,24,14,8,-2.2426,53.4808,3.4,92,97.3,82,-2,29.6,0.016,3.4,0.1,53.7
2017-07-18,30,12,5,3,-1.5491,53.8008,11.8,92,99.6,92,11.8,5,0.00254,11.8,0,44.5
2017-07-18,30,12,5,3,-1.5491,53.8008,12.6,88,99.7,94,12.6,5.8,0.022,12.6,0,50.8
2016-04-10,200,144,110,63,-1.5491,53.8008,3.8,82,100.2,0,-1.7,32.8,0,3.8,0,103.9
2017-02-23,115,78,58,33,-0.0558,51.5176,7.5,70,100.6,100,4.6,17.3,0,7.5,0,34.7
2015-08-28,45,23,14,8,-1.5491,53.8008,6.3,88,100,97,5.5,5.4,0,6.3,0,39.1
2016-09-14,45,23,14,8,-0.0879,51.4992,12.1,80,100.8,96,12.1,20.8,0,12.1,0,45
2016-10-11,30,12,5,3,-0.0881,51.5413,10.8,72,101.4,99,10.8,41.8,0,10.8,0,80
2015-03-18,200,144,110,63,0.1354,51.5154,12.6,89,101.9,51,12.6,16.6,0,12.6,0,31.9
2016-10-05,82,67,49,28,-1.8904,52.4862,8.4,74,100.9,18,5,23.5,0,8.4,0,53.3
2016-02-06,82,67,49,28,-0.0881,51.5413,6.2,85,101.8,100,3.6,12.6,0.00254,6.2,0,25.8
2015-11-03,45,23,14,8,-0.0558,51.5176,9.7,56,101.3,3,6.3,29.3,0,9.7,0,57.2
2016-07-16,200,144,110,63,-2.5879,51.4545,5.7,61,101.7,79,3.8,8.5,0,5.7,0,29.1
2015-02-26,50,23,14,8,-0.0558,51.5176,16.6,63,100.5,60,16.6,17,0,16.6,0,38.4
2015-02-26,50,23,14,8,-0.0558,51.5176,16.5,65,100.4,65,16.5,18.8,0,16.5,0,41.9
2015-01-11,35,20,11,6,-0.0558,51.5176,8.8,94,101.6,70,5.9,19.9,0,8.8,0,37.1
2016-09-15,30,12,5,3,-0.0879,51.4992,7.3,96,101.6,100,3.8,22.3,0.049,7.3,0,41.9
2016-08-28,25,12,5,3,-0.0881,51.5413,18.5,57,101.3,100,18.5,9.8,0,18.5,0,24.3
2016-08-28,25,12,5,3,-0.0881,51.5413,19.2,53,101.3,100,19.2,10.9,0,19.2,0,27
2017-03-06,200,144,110,63,-0.0881,51.5413,6.6,95,100.3,100,4,13.3,0.053,6.6,0,28.4
2017-03-06,200,144,110,63,-0.0881,51.5413,6.1,98,100.3,100,3.3,14.2,0.038,6.1,0,30.1
2016-09-13,200,144,110,63,-0.0558,51.5176,9.5,88,99.1,100,5.7,32.9,0.016,9.5,0,61.9
2016-09-02,40,29,18,10,-0.0879,51.4992,9.1,94,101.5,99,6.8,15.4,0.023,9.1,0,35.8
2016-09-02,40,29,18,10,-0.0879,51.4992,8.9,95,101.5,100,6.7,14.6,0.024,8.9,0,33.8
2015-11-22,40,12,5,3,-3.1791,51.4816,16,71,101.5,91,16,25.8,0,16,0,32.8
2015-11-22,40,12,5,3,-3.1791,51.4816,15.9,71,101.5,95,15.9,29.3,0,15.9,0,37.4
2015-03-31,30,12,5,3,-0.0558,51.5176,11,76,101,0,11,1.7,0,11,0,22.4
2015-03-31,30,12,5,3,-0.0558,51.5176,13.5,65,101,0,13.5,3,0,13.5,0,18.9
2017-02-20,45,24,14,8,-1.5197,52.4068,13.5,97,98,100,13.5,3.9,0.045,13.5,0,39.2
2017-02-20,45,24,14,8,-1.5197,52.4068,13.9,96,98,100,13.9,6.3,0.047,13.9,0,42.1
2016-10-19,45,23,14,8,-1.8904,52.4862,11.2,84,100,100,11.2,4.8,0,11.2,0,17.3
2016-10-19,45,23,14,8,-1.8904,52.4862,13.3,76,99.9,31,13.3,5.4,0,13.3,0,14.9
2017-01-26,82,67,49,28,-0.0879,51.4992,6.8,70,101.3,95,4.2,13.1,0,6.8,0,29.5
2015-03-28,45,23,14,8,-0.0881,51.5413,15.8,84,101.3,96,15.8,8.8,0,15.8,0,28.8
2015-03-28,45,23,14,8,-0.0881,51.5413,16.8,74,101.3,100,16.8,11.5,0,16.8,0,26.5
2016-12-18,27,13,6,3,0.1354,51.5154,8.4,82,101.6,100,5.3,20.2,0.02,8.4,0,42.7
2016-12-18,27,13,6,3,0.1354,51.5154,9.1,79,101.6,96,6.2,20.4,0.00254,9.1,0,43.2
2016-08-15,30,12,5,3,-0.0881,51.5413,28.6,50,100.8,9,29.2,6.9,0,29.2,0,48
2016-08-15,30,12,5,3,-0.0881,51.5413,30.4,48,100.9,15,31.3,3.2,0,31.3,0,59.8
2016-05-06,25,12,5,3,-0.0881,51.5413,16.5,88,100.9,98,16.5,24.2,0.00254,16.5,0,53.5
2016-05-06,25,12,5,3,-0.0881,51.5413,16.9,86,100.8,99,16.9,24.5,0.00254,16.9,0,54
2017-07-24,45,24,14,8,-1.5491,53.8008,10.9,79,100.4,100,10.9,14.2,0,10.9,0,28.5
2017-07-24,45,24,14,8,-1.5491,53.8008,10.5,79,100.4,100,10.5,14.2,0,10.5,0,26.4
2015-09-17,40,29,18,10,-0.0879,51.4992,10.6,86,101.6,100,10.6,5.8,0.00254,10.6,0,21.6
2015-09-17,40,29,18,10,-0.0879,51.4992,11.1,86,101.6,100,11.1,6.8,0.00254,11.1,0,23.8
2015-05-21,50,23,14,8,-1.8904,52.4862,8.4,77,96.4,99,5.5,18.6,0,8.4,0,53
2015-04-21,45,23,14,8,-1.5491,53.8008,12.6,93,98.6,99,12.6,18.4,0.026,12.6,0,33.7
2016-01-11,45,23,14,8,-3.1791,51.4816,15.9,90,101.7,87,15.9,17.8,0,15.9,0,23.7
2016-01-11,45,23,14,8,-3.1791,51.4816,15.9,88,101.8,43,15.9,15.7,0,15.9,0,22.4
2016-04-11,82,67,49,28,-2.2426,53.4808,6.8,77,99.5,87,5.6,6.6,0,6.8,0,36.1
2016-04-11,82,67,49,28,-2.2426,53.4808,8.3,72,99.5,89,7.4,6.5,0,8.3,0,34.8
2015-02-27,50,23,14,8,-1.5197,52.4068,14.9,88,99.3,98,14.9,30.7,0.00254,14.9,0,78.2
2017-07-31,30,12,5,3,-2.5879,51.4545,14.4,88,101.5,100,14.4,52.9,0.03,14.4,0,69
2016-08-14,115,78,58,33,-2.2426,53.4808,17.4,67,99.9,16,17.4,7.6,0,17.4,0,31.8
2016-08-14,115,78,58,33,-2.2426,53.4808,17.3,66,99.9,12,17.3,8.3,0,17.3,0,31.2
2016-04-30,40,23,14,8,-0.0558,51.5176,13.4,79,101.6,100,13.4,26.4,0,13.4,0,53.9
2016-07-09,82,67,49,28,-0.0881,51.5413,11.2,94,100.7,96,11.2,18.9,0,11.2,0,37.4
2017-05-31,45,24,14,8,-0.0881,51.5413,11.4,79,100.2,100,11.4,40.2,0.00254,11.4,0,78.2
2017-03-10,115,78,58,33,-0.0881,51.5413,13.3,91,101.6,100,13.3,11.3,0.00254,13.3,0,37.3
2017-03-10,115,78,58,33,-0.0881,51.5413,13.2,92,101.6,100,13.2,11,0.00254,13.2,0,42.3
2016-09-25,45,24,14,8,-1.5491,53.8008,6.7,76,101.3,77,4.6,10.5,0,6.7,0,26.7
2016-09-25,45,24,14,8,-1.5491,53.8008,8.3,71,101.3,91,6.4,10.9,0,8.3,0,26.5
2015-12-25,0,0,0,0,-0.0879,51.4992,16.2,66,101.3,66,16.2,18.1,0.00254,16.2,0,42.8
2015-12-25,0,0,0,0,-0.0879,51.4992,15.7,65,101.3,86,15.7,18.3,0,15.7,0,39.4
2016-05-01,22,18,10,6,0.1354,51.5154,9.8,81,99.3,99,6.1,33.1,0.00254,9.8,0,65.4
2016-04-27,45,23,14,8,-1.5197,52.4068,11.2,72,99.9,81,11.2,5.5,0,11.2,0,37.9
2016-04-27,45,23,14,8,-1.5197,52.4068,11.5,70,99.9,83,11.5,4.1,0,11.5,0,36.5
2017-03-19,200,144,110,63,-2.2426,53.4808,9.3,73,99.3,42,6.3,21.9,0,9.3,0,45.1
2017-03-19,200,144,110,63,-2.2426,53.4808,9.6,72,99.2,57,7.1,18.1,0,9.6,0,38
2016-09-29,35,20,11,6,-2.2426,53.4808,7.5,100,98.1,100,3.7,25.6,0.541,7.5,0,86.6
2016-08-02,115,78,58,33,-2.2426,53.4808,13,90,101.2,98,13,5.5,0,13,0,13.4
2016-08-02,115,78,58,33,-2.2426,53.4808,12.9,88,101.1,99,12.9,7.8,0,12.9,0,14.8
2015-04-28,115,78,58,33,-2.5879,51.4545,11.7,74,101.3,61,11.7,35.7,0,11.7,0,45.8
2015-04-28,115,78,58,33,-2.5879,51.4545,11.8,74,101.3,97,11.8,37.4,0,11.8,0,48.2
2017-04-02,30,12,5,3,-2.2426,53.4808,8.4,87,98.3,67,4.2,33.3,0.036,8.4,0,71.6
2015-02-12,25,12,5,3,-0.0558,51.5176,15.6,89,101.2,100,15.6,6.5,0,15.6,0,25.5
2015-02-12,25,12,5,3,-0.0558,51.5176,16.9,85,101.1,100,16.9,7.3,0,16.9,0,26.1
2016-12-15,0,12,5,3,-2.2426,53.4808,7.9,87,98.9,100,7.2,5.5,0.044,7.9,0,24
2016-12-15,0,12,5,3,-2.2426,53.4808,8.7,85,98.9,99,8,6,0.024,8.7,0,24
2016-04-26,45,24,14,8,-2.2426,53.4808,13.5,68,101.4,22,13.5,14.6,0,13.5,0,28.5
2016-04-26,45,24,14,8,-2.2426,53.4808,13.3,67,101.4,100,13.3,16.2,0,13.3,0,31.3
2017-06-20,82,67,49,28,-0.0881,51.5413,12.6,71,102.1,71,12.6,7.6,0,12.6,0,19.3
2017-06-20,82,67,49,28,-0.0881,51.5413,14.3,66,102,0,14.3,7.1,0,14.3,0,18.2
2016-05-27,82,67,49,28,-1.5491,53.8008,2.9,94,96.5,99,-2.8,31.8,0.021,2.9,0,67.1
2015-12-05,45,6,0,0,-1.8904,52.4862,9.2,87,99.4,100,5.1,38.2,0.064,9.2,0,96
2015-12-05,45,6,0,0,-1.8904,52.4862,8.4,95,99.4,99,4.3,32.7,0.123,8.4,0,100.9
2015-04-27,50,23,14,8,-0.0558,51.5176,19.3,73,101.7,25,19.3,0.3,0,19.3,0,30.1
2015-04-27,50,23,14,8,-0.0558,51.5176,19.9,69,101.7,34,19.9,3.8,0,19.9,0,30.1
2015-06-11,45,23,14,8,-0.0879,51.4992,11.6,55,101.4,88,11.6,24.8,0,11.6,0,53.4
2015-06-11,45,23,14,8,-0.0879,51.4992,11.4,57,101.4,97,11.4,22.8,0,11.4,0,49.6
2015-02-04,25,12,5,3,-1.8904,52.4862,14.2,71,98.5,67,14.2,19.3,0,14.2,0,54.6
2015-02-04,25,12,5,3,-1.8904,52.4862,15,63,98.5,94,15,16.7,0,15,0,51.5
2016-04-25,30,12,5,3,-1.5197,52.4068,3,95,97.4,100,-2.5,30,0.047,3,0,49.6
2017-04-23,35,20,11,6,-1.8904,52.4862,14.1,65,99.4,96,14.1,11.4,0,14.1,0,44.1
2017-04-23,35,20,11,6,-1.8904,52.4862,14.2,64,99.4,100,14.2,12.3,0,14.2,0,45
2015-12-20,150,65,47,27,-2.5879,51.4545,16.7,79,100.7,25,16.7,33.4,0,16.7,0,45.6
2015-12-20,150,65,47,27,-2.5879,51.4545,16.5,80,100.7,0,16.5,34.7,0.00254,16.5,0,44.4
