AttendanceEventId,AttendeeId,SessionId,VenueId,AttendanceDate,AttendanceStartTime,AttendanceEndTime,EventCost
303,14,2289,8,2015-10-30,2015-10-30 11:00:00,2015-10-30 12:00:00,7.85
304,5,5851,3,2015-10-31,2015-10-31 11:00:00,2015-10-31 12:00:00,2.23
305,13,1107,2,2015-11-01,2015-11-01 11:00:00,2015-11-01 12:00:00,5.71
306,3,214,4,2015-11-02,2015-11-02 11:00:00,2015-11-02 12:00:00,6.63
307,6,2384,5,2015-11-03,2015-11-03 11:00:00,2015-11-03 12:00:00,3.63
308,16,8178,7,2015-11-04,2015-11-04 11:00:00,2015-11-04 12:00:00,2.26
309,8,1565,2,2015-11-05,2015-11-05 11:00:00,2015-11-05 12:00:00,7.66
310,2,4346,5,2015-11-06,2015-11-06 11:00:00,2015-11-06 12:00:00,6.36
311,16,3173,9,2015-11-07,2015-11-07 11:00:00,2015-11-07 12:00:00,8.46
312,3,4479,7,2015-11-08,2015-11-08 11:00:00,2015-11-08 12:00:00,3.63
313,16,3781,6,2015-11-09,2015-11-09 11:00:00,2015-11-09 12:00:00,7.89
314,19,6525,1,2015-11-10,2015-11-10 11:00:00,2015-11-10 12:00:00,1.68
315,15,315,5,2015-11-11,2015-11-11 11:00:00,2015-11-11 12:00:00,7.76
316,15,4125,8,2015-11-12,2015-11-12 11:00:00,2015-11-12 12:00:00,6.83
317,15,6624,3,2015-11-13,2015-11-13 11:00:00,2015-11-13 12:00:00,3.78
318,16,718,7,2015-11-14,2015-11-14 11:00:00,2015-11-14 12:00:00,3.14
319,11,8374,8,2015-11-15,2015-11-15 11:00:00,2015-11-15 12:00:00,1.59
320,9,6453,5,2015-11-16,2015-11-16 11:00:00,2015-11-16 12:00:00,8.81
321,16,4542,5,2015-11-17,2015-11-17 11:00:00,2015-11-17 12:00:00,5.42
322,12,2904,9,2015-11-18,2015-11-18 11:00:00,2015-11-18 12:00:00,1.87
323,8,371,9,2015-11-19,2015-11-19 11:00:00,2015-11-19 12:00:00,5.55
324,2,3825,9,2015-11-20,2015-11-20 11:00:00,2015-11-20 12:00:00,7.47
325,9,1855,9,2015-11-21,2015-11-21 11:00:00,2015-11-21 12:00:00,1.22
326,17,719,6,2015-11-22,2015-11-22 11:00:00,2015-11-22 12:00:00,5.25
327,18,1657,7,2015-11-23,2015-11-23 11:00:00,2015-11-23 12:00:00,3.4
328,18,8117,1,2015-11-24,2015-11-24 11:00:00,2015-11-24 12:00:00,8.04
329,15,3125,3,2015-11-25,2015-11-25 11:00:00,2015-11-25 12:00:00,2.88
330,16,2869,6,2015-11-26,2015-11-26 11:00:00,2015-11-26 12:00:00,8.68
331,6,3826,6,2015-11-27,2015-11-27 11:00:00,2015-11-27 12:00:00,6.76
332,1,6053,7,2015-11-28,2015-11-28 11:00:00,2015-11-28 12:00:00,7.13
333,13,1762,1,2015-11-29,2015-11-29 11:00:00,2015-11-29 12:00:00,4.24
334,15,7322,8,2015-11-30,2015-11-30 11:00:00,2015-11-30 12:00:00,4.4
335,5,6420,4,2015-12-01,2015-12-01 11:00:00,2015-12-01 12:00:00,3.12
336,19,2822,6,2015-12-02,2015-12-02 11:00:00,2015-12-02 12:00:00,1.96
337,17,8400,6,2015-12-03,2015-12-03 11:00:00,2015-12-03 12:00:00,3.75
338,15,3487,3,2015-12-04,2015-12-04 11:00:00,2015-12-04 12:00:00,2.12
339,9,4634,9,2015-12-05,2015-12-05 11:00:00,2015-12-05 12:00:00,4.27
340,1,2627,3,2015-12-06,2015-12-06 11:00:00,2015-12-06 12:00:00,3.19
341,20,4331,3,2015-12-07,2015-12-07 11:00:00,2015-12-07 12:00:00,7.98
342,12,8742,9,2015-12-08,2015-12-08 11:00:00,2015-12-08 12:00:00,5.5
343,11,880,2,2015-12-09,2015-12-09 11:00:00,2015-12-09 12:00:00,6.31
344,16,6957,8,2015-12-10,2015-12-10 11:00:00,2015-12-10 12:00:00,7.01
345,1,7365,4,2015-12-11,2015-12-11 11:00:00,2015-12-11 12:00:00,3.83
346,17,710,10,2015-12-12,2015-12-12 11:00:00,2015-12-12 12:00:00,4.64
347,19,5659,5,2015-12-13,2015-12-13 11:00:00,2015-12-13 12:00:00,3.37
348,20,874,7,2015-12-14,2015-12-14 11:00:00,2015-12-14 12:00:00,3.32
349,13,7144,10,2015-12-15,2015-12-15 11:00:00,2015-12-15 12:00:00,2.17
350,3,7360,4,2015-12-16,2015-12-16 11:00:00,2015-12-16 12:00:00,2.34
351,14,2536,10,2015-12-17,2015-12-17 11:00:00,2015-12-17 12:00:00,8.87
352,13,1373,5,2015-12-18,2015-12-18 11:00:00,2015-12-18 12:00:00,7.39
353,19,7249,2,2015-12-19,2015-12-19 11:00:00,2015-12-19 12:00:00,6.84
354,9,6788,2,2015-12-20,2015-12-20 11:00:00,2015-12-20 12:00:00,5.61
355,20,9162,2,2015-12-21,2015-12-21 11:00:00,2015-12-21 12:00:00,4.04
356,2,5081,6,2015-12-22,2015-12-22 11:00:00,2015-12-22 12:00:00,1.83
357,6,4301,3,2015-12-23,2015-12-23 11:00:00,2015-12-23 12:00:00,2.77
358,6,2567,2,2015-12-24,2015-12-24 11:00:00,2015-12-24 12:00:00,4.26
359,15,5317,6,2015-12-25,2015-12-25 11:00:00,2015-12-25 12:00:00,3.82
360,5,2376,8,2015-12-26,2015-12-26 11:00:00,2015-12-26 12:00:00,5.04
361,7,4352,10,2015-12-27,2015-12-27 11:00:00,2015-12-27 12:00:00,5.12
362,17,3934,6,2015-12-28,2015-12-28 11:00:00,2015-12-28 12:00:00,7.98
363,3,4999,6,2015-12-29,2015-12-29 11:00:00,2015-12-29 12:00:00,7.89
364,15,7442,5,2015-12-30,2015-12-30 11:00:00,2015-12-30 12:00:00,1.2
365,5,3118,4,2015-12-31,2015-12-31 11:00:00,2015-12-31 12:00:00,7.41
366,13,4516,2,2016-01-01,2016-01-01 11:00:00,2016-01-01 12:00:00,3.59
367,5,9218,2,2016-01-02,2016-01-02 11:00:00,2016-01-02 12:00:00,7.39
368,16,3700,9,2016-01-03,2016-01-03 11:00:00,2016-01-03 12:00:00,8.28
369,14,4355,4,2016-01-04,2016-01-04 11:00:00,2016-01-04 12:00:00,4
370,3,8269,10,2016-01-05,2016-01-05 11:00:00,2016-01-05 12:00:00,6.45
371,3,1800,3,2016-01-06,2016-01-06 11:00:00,2016-01-06 12:00:00,1.77
372,14,1314,2,2016-01-07,2016-01-07 11:00:00,2016-01-07 12:00:00,7.2
373,18,4291,9,2016-01-08,2016-01-08 11:00:00,2016-01-08 12:00:00,6.2
374,13,6109,3,2016-01-09,2016-01-09 11:00:00,2016-01-09 12:00:00,1.93
375,11,5902,4,2016-01-10,2016-01-10 11:00:00,2016-01-10 12:00:00,2.39
376,12,3182,2,2016-01-11,2016-01-11 11:00:00,2016-01-11 12:00:00,5.04
377,8,294,2,2016-01-12,2016-01-12 11:00:00,2016-01-12 12:00:00,5.98
378,6,1652,5,2016-01-13,2016-01-13 11:00:00,2016-01-13 12:00:00,6.37
379,18,1368,4,2016-01-14,2016-01-14 11:00:00,2016-01-14 12:00:00,7.99
380,16,7928,5,2016-01-15,2016-01-15 11:00:00,2016-01-15 12:00:00,4.22
381,1,5873,5,2016-01-16,2016-01-16 11:00:00,2016-01-16 12:00:00,1.13
382,17,3024,9,2016-01-17,2016-01-17 11:00:00,2016-01-17 12:00:00,1.44
383,17,1882,5,2016-01-18,2016-01-18 11:00:00,2016-01-18 12:00:00,6.99
384,3,5221,4,2016-01-19,2016-01-19 11:00:00,2016-01-19 12:00:00,6.93
385,6,3407,6,2016-01-20,2016-01-20 11:00:00,2016-01-20 12:00:00,2.13
386,15,7832,8,2016-01-21,2016-01-21 11:00:00,2016-01-21 12:00:00,3.37
387,13,9262,1,2016-01-22,2016-01-22 11:00:00,2016-01-22 12:00:00,6.03
388,5,9202,9,2016-01-23,2016-01-23 11:00:00,2016-01-23 12:00:00,4.65
389,12,608,6,2016-01-24,2016-01-24 11:00:00,2016-01-24 12:00:00,8.4
390,18,6592,6,2016-01-25,2016-01-25 11:00:00,2016-01-25 12:00:00,7.7
391,19,5305,4,2016-01-26,2016-01-26 11:00:00,2016-01-26 12:00:00,6.44
392,12,3662,10,2016-01-27,2016-01-27 11:00:00,2016-01-27 12:00:00,8.35
393,18,4618,3,2016-01-28,2016-01-28 11:00:00,2016-01-28 12:00:00,5.4
394,8,5692,2,2016-01-29,2016-01-29 11:00:00,2016-01-29 12:00:00,2.57
395,10,5638,6,2016-01-30,2016-01-30 11:00:00,2016-01-30 12:00:00,1.97
396,14,5785,5,2016-01-31,2016-01-31 11:00:00,2016-01-31 12:00:00,3.44
397,18,442,2,2016-02-01,2016-02-01 11:00:00,2016-02-01 12:00:00,6.82
398,3,2757,5,2016-02-02,2016-02-02 11:00:00,2016-02-02 12:00:00,1.91
399,14,394,2,2016-02-03,2016-02-03 11:00:00,2016-02-03 12:00:00,6.24
400,14,6509,9,2016-02-04,2016-02-04 11:00:00,2016-02-04 12:00:00,6.14
401,9,320,3,2016-02-05,2016-02-05 11:00:00,2016-02-05 12:00:00,1.19
402,17,2724,6,2016-02-06,2016-02-06 11:00:00,2016-02-06 12:00:00,2.29
403,2,4861,8,2016-02-07,2016-02-07 11:00:00,2016-02-07 12:00:00,7.06
404,9,4316,1,2016-02-08,2016-02-08 11:00:00,2016-02-08 12:00:00,4.45
405,16,1170,8,2016-02-09,2016-02-09 11:00:00,2016-02-09 12:00:00,3.68
406,11,1040,7,2016-02-10,2016-02-10 11:00:00,2016-02-10 12:00:00,8.86
407,1,4420,8,2016-02-11,2016-02-11 11:00:00,2016-02-11 12:00:00,1.92
408,2,257,5,2016-02-12,2016-02-12 11:00:00,2016-02-12 12:00:00,7.34
409,10,3561,1,2016-02-13,2016-02-13 11:00:00,2016-02-13 12:00:00,3.85
410,14,3904,7,2016-02-14,2016-02-14 11:00:00,2016-02-14 12:00:00,3.9
411,8,7156,10,2016-02-15,2016-02-15 11:00:00,2016-02-15 12:00:00,7.81
412,8,4887,8,2016-02-16,2016-02-16 11:00:00,2016-02-16 12:00:00,7.76
413,11,795,9,2016-02-17,2016-02-17 11:00:00,2016-02-17 12:00:00,3.68
414,15,9048,8,2016-02-18,2016-02-18 11:00:00,2016-02-18 12:00:00,5.02
415,16,6738,6,2016-02-19,2016-02-19 11:00:00,2016-02-19 12:00:00,6.26
416,7,6319,6,2016-02-20,2016-02-20 11:00:00,2016-02-20 12:00:00,4.1
417,11,6971,7,2016-02-21,2016-02-21 11:00:00,2016-02-21 12:00:00,1.71
418,14,3967,3,2016-02-22,2016-02-22 11:00:00,2016-02-22 12:00:00,7.33
419,19,7869,9,2016-02-23,2016-02-23 11:00:00,2016-02-23 12:00:00,6.08
420,15,7083,2,2016-02-24,2016-02-24 11:00:00,2016-02-24 12:00:00,2.11
421,12,4292,5,2016-02-25,2016-02-25 11:00:00,2016-02-25 12:00:00,6.59
422,13,4601,4,2016-02-26,2016-02-26 11:00:00,2016-02-26 12:00:00,2.74
423,2,698,3,2016-02-27,2016-02-27 11:00:00,2016-02-27 12:00:00,1.71
424,11,1260,4,2016-02-28,2016-02-28 11:00:00,2016-02-28 12:00:00,1.97
425,14,3456,3,2016-02-29,2016-02-29 11:00:00,2016-02-29 12:00:00,3.37
426,13,1845,2,2016-03-01,2016-03-01 11:00:00,2016-03-01 12:00:00,1.34
427,6,9323,2,2016-03-02,2016-03-02 11:00:00,2016-03-02 12:00:00,2.41
428,13,5348,4,2016-03-03,2016-03-03 11:00:00,2016-03-03 12:00:00,8.3
429,2,929,8,2016-03-04,2016-03-04 11:00:00,2016-03-04 12:00:00,4.22
430,7,1268,2,2016-03-05,2016-03-05 11:00:00,2016-03-05 12:00:00,7.32
431,13,6095,3,2016-03-06,2016-03-06 11:00:00,2016-03-06 12:00:00,6.52
432,2,4791,9,2016-03-07,2016-03-07 11:00:00,2016-03-07 12:00:00,7.31
433,5,5858,10,2016-03-08,2016-03-08 11:00:00,2016-03-08 12:00:00,7.7
434,20,267,6,2016-03-09,2016-03-09 11:00:00,2016-03-09 12:00:00,5.1
435,4,82,9,2016-03-10,2016-03-10 11:00:00,2016-03-10 12:00:00,5.95
436,6,1791,4,2016-03-11,2016-03-11 11:00:00,2016-03-11 12:00:00,5.39
437,15,6120,6,2016-03-12,2016-03-12 11:00:00,2016-03-12 12:00:00,3.04
438,15,2478,1,2016-03-13,2016-03-13 11:00:00,2016-03-13 12:00:00,8.99
439,11,5671,3,2016-03-14,2016-03-14 11:00:00,2016-03-14 12:00:00,5.91
440,6,2198,8,2016-03-15,2016-03-15 11:00:00,2016-03-15 12:00:00,3.3
441,16,2591,9,2016-03-16,2016-03-16 11:00:00,2016-03-16 12:00:00,1.44
442,2,3689,10,2016-03-17,2016-03-17 11:00:00,2016-03-17 12:00:00,7.65
443,9,3642,2,2016-03-18,2016-03-18 11:00:00,2016-03-18 12:00:00,2.22
444,5,3874,4,2016-03-19,2016-03-19 11:00:00,2016-03-19 12:00:00,4.79
445,3,2502,9,2016-03-20,2016-03-20 11:00:00,2016-03-20 12:00:00,2.63
446,14,5819,7,2016-03-21,2016-03-21 11:00:00,2016-03-21 12:00:00,5.03
447,19,7728,1,2016-03-22,2016-03-22 11:00:00,2016-03-22 12:00:00,1.24
448,17,7727,5,2016-03-23,2016-03-23 11:00:00,2016-03-23 12:00:00,4.8
449,14,6805,7,2016-03-24,2016-03-24 11:00:00,2016-03-24 12:00:00,5.44
450,2,3321,6,2016-03-25,2016-03-25 11:00:00,2016-03-25 12:00:00,1.93
451,12,3615,4,2016-03-26,2016-03-26 11:00:00,2016-03-26 12:00:00,1.95
452,16,5641,8,2016-03-27,2016-03-27 11:00:00,2016-03-27 12:00:00,5.29
453,4,163,7,2016-03-28,2016-03-28 11:00:00,2016-03-28 12:00:00,2.57
454,18,762,6,2016-03-29,2016-03-29 11:00:00,2016-03-29 12:00:00,2.18
455,11,3235,10,2016-03-30,2016-03-30 11:00:00,2016-03-30 12:00:00,4.32
456,12,8483,3,2016-03-31,2016-03-31 11:00:00,2016-03-31 12:00:00,3.04
457,16,2429,8,2016-04-01,2016-04-01 11:00:00,2016-04-01 12:00:00,5.78
458,5,3415,7,2016-04-02,2016-04-02 11:00:00,2016-04-02 12:00:00,3.34
459,3,5099,2,2016-04-03,2016-04-03 11:00:00,2016-04-03 12:00:00,2.52
460,10,9124,3,2016-04-04,2016-04-04 11:00:00,2016-04-04 12:00:00,3.51
461,17,1073,6,2016-04-05,2016-04-05 11:00:00,2016-04-05 12:00:00,4.71
462,5,4878,7,2016-04-06,2016-04-06 11:00:00,2016-04-06 12:00:00,6.2
463,15,5014,6,2016-04-07,2016-04-07 11:00:00,2016-04-07 12:00:00,8.74
464,14,6476,10,2016-04-08,2016-04-08 11:00:00,2016-04-08 12:00:00,5.28
465,18,7064,8,2016-04-09,2016-04-09 11:00:00,2016-04-09 12:00:00,4.02
466,4,4111,2,2016-04-10,2016-04-10 11:00:00,2016-04-10 12:00:00,2.82
467,8,7250,8,2016-04-11,2016-04-11 11:00:00,2016-04-11 12:00:00,6.43
468,16,1882,1,2016-04-12,2016-04-12 11:00:00,2016-04-12 12:00:00,8.18
469,7,1406,2,2016-04-13,2016-04-13 11:00:00,2016-04-13 12:00:00,3.61
470,7,3599,10,2016-04-14,2016-04-14 11:00:00,2016-04-14 12:00:00,6.14
471,5,2577,6,2016-04-15,2016-04-15 11:00:00,2016-04-15 12:00:00,4.18
472,18,540,3,2016-04-16,2016-04-16 11:00:00,2016-04-16 12:00:00,5.15
473,3,3187,1,2016-04-17,2016-04-17 11:00:00,2016-04-17 12:00:00,8.31
474,4,3454,5,2016-04-18,2016-04-18 11:00:00,2016-04-18 12:00:00,4.52
475,17,1330,4,2016-04-19,2016-04-19 11:00:00,2016-04-19 12:00:00,3.19
476,13,9250,7,2016-04-20,2016-04-20 11:00:00,2016-04-20 12:00:00,1.42
477,4,6505,2,2016-04-21,2016-04-21 11:00:00,2016-04-21 12:00:00,5.44
478,4,6349,8,2016-04-22,2016-04-22 11:00:00,2016-04-22 12:00:00,5.86
479,3,5401,8,2016-04-23,2016-04-23 11:00:00,2016-04-23 12:00:00,5.64
480,3,276,5,2016-04-24,2016-04-24 11:00:00,2016-04-24 12:00:00,5.64
481,17,8192,5,2016-04-25,2016-04-25 11:00:00,2016-04-25 12:00:00,3.69
482,15,5026,6,2016-04-26,2016-04-26 11:00:00,2016-04-26 12:00:00,2.91
483,14,4421,10,2016-04-27,2016-04-27 11:00:00,2016-04-27 12:00:00,4.44
484,6,2263,5,2016-04-28,2016-04-28 11:00:00,2016-04-28 12:00:00,1.09
485,1,6994,5,2016-04-29,2016-04-29 11:00:00,2016-04-29 12:00:00,5.43
486,3,991,9,2016-04-30,2016-04-30 11:00:00,2016-04-30 12:00:00,8.23
487,13,4950,9,2016-05-01,2016-05-01 11:00:00,2016-05-01 12:00:00,2.95
488,17,9184,1,2016-05-02,2016-05-02 11:00:00,2016-05-02 12:00:00,4.36
489,3,5852,10,2016-05-03,2016-05-03 11:00:00,2016-05-03 12:00:00,6.12
490,7,5859,3,2016-05-04,2016-05-04 11:00:00,2016-05-04 12:00:00,3.87
491,10,2544,6,2016-05-05,2016-05-05 11:00:00,2016-05-05 12:00:00,8.68
492,12,3591,9,2016-05-06,2016-05-06 11:00:00,2016-05-06 12:00:00,4.98
493,5,2121,7,2016-05-07,2016-05-07 11:00:00,2016-05-07 12:00:00,5.38
494,8,8796,7,2016-05-08,2016-05-08 11:00:00,2016-05-08 12:00:00,5.16
495,17,6458,3,2016-05-09,2016-05-09 11:00:00,2016-05-09 12:00:00,1.02
496,13,2790,7,2016-05-10,2016-05-10 11:00:00,2016-05-10 12:00:00,4.37
497,8,2966,7,2016-05-11,2016-05-11 11:00:00,2016-05-11 12:00:00,1.98
498,19,5608,8,2016-05-12,2016-05-12 11:00:00,2016-05-12 12:00:00,4.03
499,3,4169,1,2016-05-13,2016-05-13 11:00:00,2016-05-13 12:00:00,3.33
500,14,9271,7,2016-05-14,2016-05-14 11:00:00,2016-05-14 12:00:00,5.95
501,15,5001,3,2016-05-15,2016-05-15 11:00:00,2016-05-15 12:00:00,2.05
502,18,3497,3,2016-05-16,2016-05-16 11:00:00,2016-05-16 12:00:00,3.17
503,4,4092,6,2016-05-17,2016-05-17 11:00:00,2016-05-17 12:00:00,6.57
504,13,4164,3,2016-05-18,2016-05-18 11:00:00,2016-05-18 12:00:00,6.09
505,15,3640,2,2016-05-19,2016-05-19 11:00:00,2016-05-19 12:00:00,1.6
506,14,4511,3,2016-05-20,2016-05-20 11:00:00,2016-05-20 12:00:00,3.55
507,15,84,2,2016-05-21,2016-05-21 11:00:00,2016-05-21 12:00:00,5.17
508,16,3070,8,2016-05-22,2016-05-22 11:00:00,2016-05-22 12:00:00,3.01
509,11,6403,8,2016-05-23,2016-05-23 11:00:00,2016-05-23 12:00:00,3
510,4,9300,9,2016-05-24,2016-05-24 11:00:00,2016-05-24 12:00:00,4.75
511,3,2602,2,2016-05-25,2016-05-25 11:00:00,2016-05-25 12:00:00,7.62
512,6,372,1,2016-05-26,2016-05-26 11:00:00,2016-05-26 12:00:00,7.08
513,4,1923,2,2016-05-27,2016-05-27 11:00:00,2016-05-27 12:00:00,5.01
514,12,8283,7,2016-05-28,2016-05-28 11:00:00,2016-05-28 12:00:00,5.64
515,13,3404,1,2016-05-29,2016-05-29 11:00:00,2016-05-29 12:00:00,4.66
516,2,7579,4,2016-05-30,2016-05-30 11:00:00,2016-05-30 12:00:00,8.93
517,5,7061,3,2016-05-31,2016-05-31 11:00:00,2016-05-31 12:00:00,1.16
518,3,893,7,2016-06-01,2016-06-01 11:00:00,2016-06-01 12:00:00,7.47
519,14,4794,8,2016-06-02,2016-06-02 11:00:00,2016-06-02 12:00:00,2.09
520,19,5480,6,2016-06-03,2016-06-03 11:00:00,2016-06-03 12:00:00,7.19
521,14,8455,2,2016-06-04,2016-06-04 11:00:00,2016-06-04 12:00:00,8.13
522,11,385,4,2016-06-05,2016-06-05 11:00:00,2016-06-05 12:00:00,7.25
523,9,3597,7,2016-06-06,2016-06-06 11:00:00,2016-06-06 12:00:00,3.91
524,19,2757,9,2016-06-07,2016-06-07 11:00:00,2016-06-07 12:00:00,4.08
525,2,5393,3,2016-06-08,2016-06-08 11:00:00,2016-06-08 12:00:00,1.54
526,5,3333,9,2016-06-09,2016-06-09 11:00:00,2016-06-09 12:00:00,2.03
527,11,4223,8,2016-06-10,2016-06-10 11:00:00,2016-06-10 12:00:00,5.63
528,6,6407,10,2016-06-11,2016-06-11 11:00:00,2016-06-11 12:00:00,2.04
529,7,6056,9,2016-06-12,2016-06-12 11:00:00,2016-06-12 12:00:00,7.97
530,13,7573,8,2016-06-13,2016-06-13 11:00:00,2016-06-13 12:00:00,8.62
531,17,2054,4,2016-06-14,2016-06-14 11:00:00,2016-06-14 12:00:00,5.93
532,6,3139,8,2016-06-15,2016-06-15 11:00:00,2016-06-15 12:00:00,8.91
533,15,1133,5,2016-06-16,2016-06-16 11:00:00,2016-06-16 12:00:00,5.21
534,16,1215,5,2016-06-17,2016-06-17 11:00:00,2016-06-17 12:00:00,3.23
535,3,1385,9,2016-06-18,2016-06-18 11:00:00,2016-06-18 12:00:00,6.68
536,12,8094,1,2016-06-19,2016-06-19 11:00:00,2016-06-19 12:00:00,8.67
537,20,7963,8,2016-06-20,2016-06-20 11:00:00,2016-06-20 12:00:00,1.48
538,15,5853,2,2016-06-21,2016-06-21 11:00:00,2016-06-21 12:00:00,3.1
539,10,5595,9,2016-06-22,2016-06-22 11:00:00,2016-06-22 12:00:00,7.69
540,7,33,4,2016-06-23,2016-06-23 11:00:00,2016-06-23 12:00:00,2.97
541,17,475,1,2016-06-24,2016-06-24 11:00:00,2016-06-24 12:00:00,6.7
542,5,5744,2,2016-06-25,2016-06-25 11:00:00,2016-06-25 12:00:00,3.22
543,11,8498,4,2016-06-26,2016-06-26 11:00:00,2016-06-26 12:00:00,7.7
544,11,5528,1,2016-06-27,2016-06-27 11:00:00,2016-06-27 12:00:00,1.99
545,20,4438,4,2016-06-28,2016-06-28 11:00:00,2016-06-28 12:00:00,1.44
546,19,2238,6,2016-06-29,2016-06-29 11:00:00,2016-06-29 12:00:00,4.26
547,19,2454,2,2016-06-30,2016-06-30 11:00:00,2016-06-30 12:00:00,1.61
548,13,7655,2,2016-07-01,2016-07-01 11:00:00,2016-07-01 12:00:00,8.81
549,8,1189,5,2016-07-02,2016-07-02 11:00:00,2016-07-02 12:00:00,2.12
550,10,1065,3,2016-07-03,2016-07-03 11:00:00,2016-07-03 12:00:00,7.91
551,9,4553,10,2016-07-04,2016-07-04 11:00:00,2016-07-04 12:00:00,3.26
552,1,7319,9,2016-07-05,2016-07-05 11:00:00,2016-07-05 12:00:00,7.26
553,17,6547,3,2016-07-06,2016-07-06 11:00:00,2016-07-06 12:00:00,7.72
554,9,5492,2,2016-07-07,2016-07-07 11:00:00,2016-07-07 12:00:00,4.88
555,9,5857,10,2016-07-08,2016-07-08 11:00:00,2016-07-08 12:00:00,1.09
556,12,7476,8,2016-07-09,2016-07-09 11:00:00,2016-07-09 12:00:00,2.9
557,17,6977,1,2016-07-10,2016-07-10 11:00:00,2016-07-10 12:00:00,8.84
558,3,1791,7,2016-07-11,2016-07-11 11:00:00,2016-07-11 12:00:00,2.96
559,16,1866,7,2016-07-12,2016-07-12 11:00:00,2016-07-12 12:00:00,1.99
560,3,2732,7,2016-07-13,2016-07-13 11:00:00,2016-07-13 12:00:00,1.7
561,16,294,9,2016-07-14,2016-07-14 11:00:00,2016-07-14 12:00:00,7.36
562,5,4962,7,2016-07-15,2016-07-15 11:00:00,2016-07-15 12:00:00,1.24
563,6,4426,5,2016-07-16,2016-07-16 11:00:00,2016-07-16 12:00:00,6.28
564,14,2157,4,2016-07-17,2016-07-17 11:00:00,2016-07-17 12:00:00,6.66
565,16,6897,2,2016-07-18,2016-07-18 11:00:00,2016-07-18 12:00:00,8.68
566,5,6465,4,2016-07-19,2016-07-19 11:00:00,2016-07-19 12:00:00,7.5
567,5,3989,8,2016-07-20,2016-07-20 11:00:00,2016-07-20 12:00:00,1.97
568,5,6263,7,2016-07-21,2016-07-21 11:00:00,2016-07-21 12:00:00,7.65
569,17,1482,10,2016-07-22,2016-07-22 11:00:00,2016-07-22 12:00:00,3.31
570,18,8796,7,2016-07-23,2016-07-23 11:00:00,2016-07-23 12:00:00,2.37
571,15,7474,8,2016-07-24,2016-07-24 11:00:00,2016-07-24 12:00:00,5.35
572,16,7915,5,2016-07-25,2016-07-25 11:00:00,2016-07-25 12:00:00,5.68
573,13,8547,6,2016-07-26,2016-07-26 11:00:00,2016-07-26 12:00:00,3.2
574,1,7839,7,2016-07-27,2016-07-27 11:00:00,2016-07-27 12:00:00,4.09
575,2,2968,1,2016-07-28,2016-07-28 11:00:00,2016-07-28 12:00:00,3.32
576,16,479,9,2016-07-29,2016-07-29 11:00:00,2016-07-29 12:00:00,8.53
577,2,2530,5,2016-07-30,2016-07-30 11:00:00,2016-07-30 12:00:00,3.86
578,2,2488,9,2016-07-31,2016-07-31 11:00:00,2016-07-31 12:00:00,5.65
579,16,2836,2,2016-08-01,2016-08-01 11:00:00,2016-08-01 12:00:00,6.55
580,7,2094,2,2016-08-02,2016-08-02 11:00:00,2016-08-02 12:00:00,4.53
581,4,8301,8,2016-08-03,2016-08-03 11:00:00,2016-08-03 12:00:00,8.74
582,4,8304,4,2016-08-04,2016-08-04 11:00:00,2016-08-04 12:00:00,7.86
583,14,9340,10,2016-08-05,2016-08-05 11:00:00,2016-08-05 12:00:00,4.08
584,13,6428,7,2016-08-06,2016-08-06 11:00:00,2016-08-06 12:00:00,7.64
585,15,8422,5,2016-08-07,2016-08-07 11:00:00,2016-08-07 12:00:00,6.52
586,17,40,7,2016-08-08,2016-08-08 11:00:00,2016-08-08 12:00:00,4.48
587,15,7103,7,2016-08-09,2016-08-09 11:00:00,2016-08-09 12:00:00,4.38
588,10,5486,8,2016-08-10,2016-08-10 11:00:00,2016-08-10 12:00:00,1.04
589,9,8013,6,2016-08-11,2016-08-11 11:00:00,2016-08-11 12:00:00,2.82
590,3,4789,2,2016-08-12,2016-08-12 11:00:00,2016-08-12 12:00:00,8.19
591,13,6502,1,2016-08-13,2016-08-13 11:00:00,2016-08-13 12:00:00,2.21
592,11,1578,9,2016-08-14,2016-08-14 11:00:00,2016-08-14 12:00:00,6.39
593,9,7401,6,2016-08-15,2016-08-15 11:00:00,2016-08-15 12:00:00,2.16
594,3,5936,7,2016-08-16,2016-08-16 11:00:00,2016-08-16 12:00:00,8.89
595,5,135,10,2016-08-17,2016-08-17 11:00:00,2016-08-17 12:00:00,5.84
596,8,3771,10,2016-08-18,2016-08-18 11:00:00,2016-08-18 12:00:00,4.8
597,4,6880,3,2016-08-19,2016-08-19 11:00:00,2016-08-19 12:00:00,8.76
598,7,6827,3,2016-08-20,2016-08-20 11:00:00,2016-08-20 12:00:00,2.04
599,7,5688,1,2016-08-21,2016-08-21 11:00:00,2016-08-21 12:00:00,5.83
600,10,2529,2,2016-08-22,2016-08-22 11:00:00,2016-08-22 12:00:00,5.18
601,19,9069,5,2016-08-23,2016-08-23 11:00:00,2016-08-23 12:00:00,8.7
602,11,4050,6,2016-08-24,2016-08-24 11:00:00,2016-08-24 12:00:00,6.01
603,19,2766,8,2016-08-25,2016-08-25 11:00:00,2016-08-25 12:00:00,5.63
604,19,7105,10,2016-08-26,2016-08-26 11:00:00,2016-08-26 12:00:00,7.74
605,13,998,9,2016-08-27,2016-08-27 11:00:00,2016-08-27 12:00:00,1.47
